id,ident,name,type,latitude_deg,longitude_deg,iso_country,country_name,iso_region,iata_code
2821,FAPG,Plettenberg Bay Airport,medium_airport,-34.08816,23.328723,ZA,South Africa,ZA-WC,PBZ
2822,FAPH,Hendrik Van Eck Airport,medium_airport,-23.9372005463,31.1553993225,ZA,South Africa,ZA-NP,PHW
2824,FAPJ,Port St Johns Airport,medium_airport,-31.60612,29.52175,ZA,South Africa,ZA-EC,JOH
2825,FAPM,Pietermaritzburg Airport,medium_airport,-29.649000167799997,30.3987007141,ZA,South Africa,ZA-NL,PZB
2826,FAPN,Pilanesberg International Airport,medium_airport,-25.333799,27.173401,ZA,South Africa,ZA-NW,NTY
2827,FAPP,Polokwane International Airport,large_airport,-23.845269,29.458615,ZA,South Africa,ZA-NP,PTG
2828,FAPS,Potchefstroom Airport,medium_airport,-26.670999527,27.0818996429,ZA,South Africa,ZA-NW,PCF
2830,FAQT,Queenstown Airport,medium_airport,-31.92020034790039,26.882200241088867,ZA,South Africa,ZA-EC,UTW
2831,FARB,Richards Bay Airport,medium_airport,-28.740999221800003,32.0920982361,ZA,South Africa,ZA-NL,RCB
2833,FARS,Robertson Airport,medium_airport,-33.812199,19.9028,ZA,South Africa,ZA-WC,ROD
2834,FASB,Springbok Airport,medium_airport,-29.689300537109375,17.939599990844727,ZA,South Africa,ZA-NC,SBU
2835,FASC,Secunda Airport,medium_airport,-26.52409935,29.170099258399997,ZA,South Africa,ZA-MP,ZEC
2839,FASS,Sishen Airport,medium_airport,-27.6486,22.9993,ZA,South Africa,ZA-NC,SIS
2841,FASZ,Skukuza Airport,medium_airport,-24.96085,31.588587,ZA,South Africa,ZA-MP,SZK
2845,FATZ,Tzaneen Airport,medium_airport,-23.8244,30.3293,ZA,South Africa,ZA-NP,LTA
2846,FAUL,Prince Mangosuthu Buthelezi Airport,medium_airport,-28.3206005096,31.4165000916,ZA,South Africa,ZA-NL,ULD
2847,FAUP,Upington Airport,medium_airport,-28.400246,21.263592,ZA,South Africa,ZA-NC,UTN
2848,FAUT,K. D. Matanzima Airport,medium_airport,-31.5463631849,28.6733551025,ZA,South Africa,ZA-EC,UTT
2849,FAVB,Vryburg Airport,medium_airport,-26.9824008942,24.7287998199,ZA,South Africa,ZA-NW,VRU
2850,FAVG,Virginia Airport,medium_airport,-29.770599,31.058399,ZA,South Africa,ZA-NL,VIR
2852,FAVR,Vredendal Airport,medium_airport,-31.641000747680664,18.5447998046875,ZA,South Africa,ZA-WC,VRE
2854,FAWB,Wonderboom Airport,medium_airport,-25.6539,28.224199,ZA,South Africa,ZA-GT,PRY
2856,FAWK,Waterkloof Air Force Base,medium_airport,-25.829999923699997,28.2224998474,ZA,South Africa,ZA-GT,WKF
2860,FBFT,Phillip Gaonwe Matante International Airport,large_airport,-21.159183,27.468826,BW,Botswana,BW-FR,FRW
2861,FBJW,Jwaneng Airport,medium_airport,-24.602301,24.691,BW,Botswana,BW-JW,JWA
2862,FBKE,Kasane International Airport,large_airport,-17.831653,25.166195,BW,Botswana,BW-CH,BBK
2863,FBMN,Maun International Airport,large_airport,-19.970491,23.431409,BW,Botswana,BW-NW,MUB
2864,FBSK,Sir Seretse Khama International Airport,large_airport,-24.555201,25.9182,BW,Botswana,BW-GA,GBE
2865,FBSN,Sua Pan Airport,medium_airport,-20.5534,26.115801,BW,Botswana,BW-ST,SXN
2866,FBSP,Selebi Phikwe Airport,medium_airport,-22.0583,27.8288,BW,Botswana,BW-SP,PKW
2868,FCBB,Maya-Maya International Airport,large_airport,-4.2517,15.253,CG,Congo,CG-12,BZV
2869,FCOO,Owando Airport,medium_airport,-0.524566,15.93782,CG,Congo,CG-8,FTX
2870,FCOU,Ouesso Airport,medium_airport,1.61599,16.037901,CG,Congo,CG-13,OUE
2871,FCPP,Antonio Agostinho-Neto International Airport,large_airport,-4.81603,11.8866,CG,Congo,CG-5,PNR
2872,FDMS,Matsapha International Airport,large_airport,-26.528919,31.307577,SZ,Eswatini,SZ-MA,MTS
2873,FEFF,Bangui M'Poko International Airport,large_airport,4.39848,18.518801,CF,Central African Republic,CF-MP,BGF
2874,FEFT,Berbérati Airport,medium_airport,4.2215800285339355,15.786399841308594,CF,Central African Republic,CF-HS,BBT
2875,FGBT,Bata International Airport,large_airport,1.90547,9.80568,GQ,Equatorial Guinea,GQ-LI,BSG
2876,FGSL,Malabo International Airport,large_airport,3.75527,8.70872,GQ,Equatorial Guinea,GQ-BN,SSG
2877,FHAW,RAF Ascension Island,medium_airport,-7.970179,-14.392744,SH,"Saint Helena, Ascension and Tristan da Cunha",SH-AC,ASI
2878,FIMP,Sir Seewoosagur Ramgoolam International Airport,large_airport,-20.430201,57.683601,MU,Mauritius,MU-GP,MRU
2879,FIMR,Sir Charles Gaetan Duval Airport,medium_airport,-19.756696,63.359326,MU,Mauritius,MU-RO,RRG
2880,FJDG,Naval Support Facility Diego Garcia,medium_airport,-7.31327,72.411102,IO,British Indian Ocean Territory,IO-U-A,NKW
2881,FKKC,Tiko Airport,medium_airport,4.08919000626,9.3605298996,CM,Cameroon,CM-SW,TKC
2882,FKKD,Douala International Airport,large_airport,4.00608,9.71948,CM,Cameroon,CM-LT,DLA
2883,FKKL,Salak Airport,medium_airport,10.45139980316162,14.257399559020996,CM,Cameroon,CM-EN,MVR
2884,FKKM,Foumban Nkounja Airport,medium_airport,5.63692,10.7508,CM,Cameroon,CM-OU,FOM
2885,FKKN,N'Gaoundéré Airport,medium_airport,7.357009887695312,13.559200286865234,CM,Cameroon,CM-AD,NGE
2886,FKKR,Garoua International Airport,large_airport,9.334785,13.372129,CM,Cameroon,CM-NO,GOU
2887,FKKU,Bafoussam Airport,medium_airport,5.536920070650001,10.3545999527,CM,Cameroon,CM-OU,BFX
2888,FKKV,Bamenda Airport,medium_airport,6.03924,10.1226,CM,Cameroon,CM-NW,BPC
2889,FKKY,Yaoundé Ville Airport,medium_airport,3.83604,11.5235,CM,Cameroon,CM-CE,YAO
2890,FKYS,Yaoundé Nsimalen International Airport,large_airport,3.72256,11.5533,CM,Cameroon,CM-CE,NSI
2891,FLKE,Kasompe Airport,medium_airport,-12.5728,27.8939,ZM,Zambia,ZM-08,CGJ
2893,FLLI,Harry Mwanga Nkumbula International Airport,large_airport,-17.821524,25.819642,ZM,Zambia,ZM-07,LVI
2894,FLLS,Kenneth Kaunda International Airport,large_airport,-15.330833,28.452722,ZM,Zambia,ZM-09,LUN
2895,FLMF,Mfuwe International Airport,large_airport,-13.2589,31.9366,ZM,Zambia,ZM-03,MFU
2896,FLMG,Mongu Airport,medium_airport,-15.2545,23.1623,ZM,Zambia,ZM-01,MNR
2898,FLSO,Southdowns Airport,medium_airport,-12.9005,28.1499,ZM,Zambia,ZM-08,KIW
2901,FMCH,Prince Said Ibrahim International Airport,large_airport,-11.5337,43.2719,KM,Comoros,KM-G,HAH
2902,FMCI,Mohéli Bandar Es Eslam Airport,medium_airport,-12.298096,43.766496,KM,Comoros,KM-M,NWA
2903,FMCV,Ouani Airport,medium_airport,-12.131047,44.430044,KM,Comoros,KM-A,AJN
2904,FMCZ,Dzaoudzi Pamandzi International Airport,large_airport,-12.809319,45.281815,YT,Mayotte,YT-U-A,DZA
2905,FMEE,Roland Garros Airport,large_airport,-20.890087,55.518894,RE,Réunion,RE-SD,RUN
2906,FMEP,Saint-Pierre Pierrefonds Airport,large_airport,-21.319362,55.422506,RE,Réunion,RE-SR,ZSE
2908,FMMI,Ivato International Airport,large_airport,-18.7969,47.478802,MG,Madagascar,MG-T,TNR
2909,FMMN,Miandrivazo Airport,medium_airport,-19.562799,45.450802,MG,Madagascar,MG-U,ZVA
2910,FMMS,Sainte Marie Airport,medium_airport,-17.093901,49.8158,MG,Madagascar,MG-A,SMS
2911,FMMT,Toamasina Ambalamanasy Airport,large_airport,-18.113537,49.392262,MG,Madagascar,MG-A,TMM
2912,FMMV,Morondava Airport,medium_airport,-20.2847,44.3176,MG,Madagascar,MG-U,MOQ
2913,FMNA,Arrachart Airport,medium_airport,-12.3494,49.291698,MG,Madagascar,MG-D,DIE
2914,FMNC,Mananara Nord Airport,medium_airport,-16.1639,49.7738,MG,Madagascar,MG-A,WMR
2915,FMND,Andapa Airport,medium_airport,-14.651700019836426,49.620601654052734,MG,Madagascar,MG-D,ZWA
2917,FMNH,Antsirabe Airport,medium_airport,-14.9994,50.320202,MG,Madagascar,MG-D,ANM
2918,FMNL,Analalava Airport,medium_airport,-14.629514,47.763555,MG,Madagascar,MG-M,HVA
2919,FMNM,Amborovy Airport,large_airport,-15.666842,46.351233,MG,Madagascar,MG-M,MJN
2920,FMNN,Nosy Be-Fascene International Airport,medium_airport,-13.3121,48.3148,MG,Madagascar,MG-D,NOS
2921,FMNQ,Besalampy Airport,medium_airport,-16.74453,44.482484,MG,Madagascar,MG-M,BPY
2922,FMNR,Maroantsetra Airport,medium_airport,-15.437742,49.689081,MG,Madagascar,MG-A,WMN
2923,FMNS,Sambava Airport,medium_airport,-14.2786,50.174702,MG,Madagascar,MG-D,SVB
2924,FMNV,Vohemar Airport,medium_airport,-13.3758,50.0028,MG,Madagascar,MG-D,VOH
2925,FMNW,Ambalabe Airport,medium_airport,-14.8988,47.9939,MG,Madagascar,MG-M,WAI
2927,FMSD,Tôlanaro Airport,medium_airport,-25.038099,46.9561,MG,Madagascar,MG-U,FTU
2928,FMSF,Fianarantsoa Airport,medium_airport,-21.441601,47.111698,MG,Madagascar,MG-F,WFI
2930,FMSK,Manakara Airport,medium_airport,-22.119699,48.021702,MG,Madagascar,MG-F,WVK
2931,FMSM,Mananjary Airport,medium_airport,-21.201799,48.358299,MG,Madagascar,MG-F,MNJ
2932,FMSR,Morombe Airport,medium_airport,-21.753837,43.374753,MG,Madagascar,MG-U,MXM
2933,FMST,Toliara Airport,medium_airport,-23.3834,43.7285,MG,Madagascar,MG-U,TLE
2934,FNBC,Mbanza Congo Airport,medium_airport,-6.269899845123291,14.246999740600586,AO,Angola,AO-ZAI,SSY
2935,FNBG,Benguela Airport,medium_airport,-12.609,13.4037,AO,Angola,AO-BGU,BUG
2936,FNCA,Cabinda Airport,medium_airport,-5.59839,12.188145,AO,Angola,AO-CAB,CAB
2937,FNDU,Dundo Airport,medium_airport,-7.400889873504639,20.818500518798828,AO,Angola,AO-LNO,DUE
2938,FNGI,Ngjiva Pereira Airport,medium_airport,-17.0435009003,15.683799743700002,AO,Angola,AO-CNN,VPE
2939,FNHU,Albano Machado Airport,medium_airport,-12.8089,15.7605,AO,Angola,AO-HUA,NOV
2940,FNKU,Kuito Airport,medium_airport,-12.404600143433,16.947399139404,AO,Angola,AO-BIE,SVP
2942,FNLU,Quatro de Fevereiro International Airport,large_airport,-8.85837,13.2312,AO,Angola,AO-LUA,LAD
2944,FNMA,Malanje Airport,medium_airport,-9.525090217590332,16.312400817871094,AO,Angola,AO-MAL,MEG
2945,FNME,Menongue Airport,medium_airport,-14.657600402832031,17.71980094909668,AO,Angola,AO-CCU,SPP
2946,FNMO,Welwitschia Mirabilis International Airport,medium_airport,-15.2612,12.1468,AO,Angola,AO-NAM,MSZ
2947,FNNG,Negage Airport,medium_airport,-7.754509925842285,15.287699699401855,AO,Angola,AO-UIG,GXG
2948,FNPA,Porto Amboim Airport,medium_airport,-10.722,13.7655,AO,Angola,AO-CUS,PBN
2949,FNSA,Saurimo Airport,medium_airport,-9.68907,20.4319,AO,Angola,AO-LSU,VHC
2950,FNSO,Soyo Airport,medium_airport,-6.141089916229248,12.371800422668455,AO,Angola,AO-ZAI,SZA
2951,FNSU,Sumbe Airport,medium_airport,-11.1679,13.8475,AO,Angola,AO-CUS,NDD
2952,FNUB,Lubango Mukanka International Airport,medium_airport,-14.924839,13.576653,AO,Angola,AO-HUI,SDD
2953,FNUE,Luena Airport,medium_airport,-11.7681,19.897699,AO,Angola,AO-MOX,LUO
2954,FNUG,Uige Airport,medium_airport,-7.60307,15.0278,AO,Angola,AO-UIG,UGO
2955,FNXA,Xangongo Airport,medium_airport,-16.755399703979492,14.965299606323242,AO,Angola,AO-CNN,XGN
2957,FOGK,Koulamoutou Mabimbi Airport,medium_airport,-1.18461,12.4413,GA,Gabon,GA-7,KOU
2958,FOGM,Mouilla Ville Airport,medium_airport,-1.84514,11.0567,GA,Gabon,GA-4,MJL
2959,FOGO,Oyem Airport,medium_airport,1.5431100130081177,11.58139991760254,GA,Gabon,GA-9,OYE
2960,FOGQ,Okondja Airport,medium_airport,-0.665214,13.6731,GA,Gabon,GA-2,OKN
2961,FOGR,Lambarene Airport,medium_airport,-0.704389,10.2457,GA,Gabon,GA-3,LBQ
2962,FOOB,Bitam Airport,medium_airport,2.07564,11.4932,GA,Gabon,GA-9,BMM
2963,FOOG,Port Gentil International Airport,large_airport,-0.711739,8.75438,GA,Gabon,GA-8,POG
2964,FOOH,Omboue Hospital Airport,medium_airport,-1.57473,9.26269,GA,Gabon,GA-8,OMB
2965,FOOK,Makokou Airport,medium_airport,0.5792109966278076,12.890899658203123,GA,Gabon,GA-6,MKU
2966,FOOL,Libreville Leon M'ba International Airport,large_airport,0.458951,9.41214,GA,Gabon,GA-1,LBV
2967,FOON,M'Vengue El Hadj Omar Bongo Ondimba International Airport,large_airport,-1.65616,13.438,GA,Gabon,GA-2,MVB
2968,FPPR,Principe Airport,medium_airport,1.661155,7.411081,ST,Sao Tome and Principe,ST-P,PCP
2969,FPST,São Tomé International Airport,large_airport,0.378175,6.71215,ST,Sao Tome and Principe,ST-01,TMS
2970,FQBR,Beira International Airport,large_airport,-19.7964,34.9076,MZ,Mozambique,MZ-S,BEW
2971,FQCH,Chimoio Airport,medium_airport,-19.15130043029785,33.42900085449219,MZ,Mozambique,MZ-B,VPY
2972,FQIN,Inhambane Airport,medium_airport,-23.8764,35.408501,MZ,Mozambique,MZ-I,INH
2973,FQLC,Lichinga Airport,medium_airport,-13.274,35.2663,MZ,Mozambique,MZ-A,VXC
2975,FQMA,Maputo Airport,large_airport,-25.920799,32.572601,MZ,Mozambique,MZ-MPM,MPM
2976,FQMD,Mueda Airport,medium_airport,-11.6729,39.563099,MZ,Mozambique,MZ-P,MUD
2977,FQMP,Mocímboa da Praia Airport,medium_airport,-11.3618,40.3549,MZ,Mozambique,MZ-P,MZB
2979,FQNC,Nacala International Airport,medium_airport,-14.4882,40.7122,MZ,Mozambique,MZ-N,MNC
2980,FQNP,Nampula Airport,large_airport,-15.1056,39.281799,MZ,Mozambique,MZ-N,APL
2981,FQPB,Pemba Airport,medium_airport,-12.993302,40.524867,MZ,Mozambique,MZ-P,POL
2982,FQQL,Quelimane Airport,medium_airport,-17.855499267578125,36.86909866333008,MZ,Mozambique,MZ-Q,UEL
2984,FQTT,Tete Airport,large_airport,-16.104799,33.640202,MZ,Mozambique,MZ-T,TET
2986,FQVL,Vilankulo Airport,medium_airport,-22.018400192260746,35.31330108642578,MZ,Mozambique,MZ-I,VNX
2993,FSIA,Seychelles International Airport,large_airport,-4.67434,55.521801,SC,Seychelles,SC-20,SEZ
2994,FSPP,Praslin Island Airport,medium_airport,-4.319256,55.691561,SC,Seychelles,SC-14,PRI
2996,FTTC,Abeche Airport,medium_airport,13.847,20.844299,TD,Chad,TD-OD,AEH
2997,FTTD,Moundou Airport,medium_airport,8.628503,16.074241,TD,Chad,TD-LO,MQQ
2998,FTTJ,N'Djamena International Airport,large_airport,12.1337,15.034,TD,Chad,TD-ND,NDJ
2999,FTTY,Faya-Largeau Airport,medium_airport,17.917101,19.111099,TD,Chad,TD-BO,FYT
3000,FVBU,Joshua Mqabuko Nkomo International Airport,large_airport,-20.016284,28.622897,ZW,Zimbabwe,ZW-BU,BUQ
3003,FVCZ,Buffalo Range Airport,medium_airport,-21.008101,31.5786,ZW,Zimbabwe,ZW-MV,BFO
3004,FVFA,Victoria Falls International Airport,large_airport,-18.097437,25.836867,ZW,Zimbabwe,ZW-MN,VFA
3005,FVHA,Robert Gabriel Mugabe International Airport,large_airport,-17.931801,31.0928,ZW,Zimbabwe,ZW-HA,HRE
3006,FVKB,Kariba Airport,medium_airport,-16.5198,28.885,ZW,Zimbabwe,ZW-MW,KAB
3010,FVMV,Masvingo International Airport,medium_airport,-20.0553,30.8591,ZW,Zimbabwe,ZW-MV,MVZ
3013,FVTL,Josiah Tungamirai Air Force Base,medium_airport,-19.436718,29.861945,ZW,Zimbabwe,ZW-MI,GWE
3014,FVWN,Hwange National Park Airport,medium_airport,-18.6299,27.021,ZW,Zimbabwe,ZW-MN,HWN
3015,FWCL,Chileka International Airport,large_airport,-15.677189,34.972319,MW,Malawi,MW-BL,BLZ
3016,FWKA,Karonga Airport,medium_airport,-9.953571,33.893264,MW,Malawi,MW-KR,KGJ
3018,FWKI,Kamuzu International Airport,large_airport,-13.7894,33.780998,MW,Malawi,MW-LI,LLW
3020,FWUU,Mzuzu Airport,medium_airport,-11.4447,34.011799,MW,Malawi,MW-MZ,ZZU
3022,FXMM,Moshoeshoe I International Airport,large_airport,-29.456277,27.554456,LS,Lesotho,LS-A,MSU
3024,FYAR,Arandis Airport,medium_airport,-22.461875,14.979322,NA,,NA-ER,ADI
3026,FYGF,Grootfontein Airport,medium_airport,-19.6022,18.1227,NA,,NA-OD,GFY
3027,FYKM,Katima Mulilo Airport,medium_airport,-17.634258,24.176688,NA,,NA-CA,MPA
3028,FYKT,Keetmanshoop Airport,medium_airport,-26.539801,18.111401,NA,,NA-KA,KMP
3029,FYLZ,Luderitz Airport,medium_airport,-26.687400817871097,15.242899894714355,NA,,NA-KA,LUD
3031,FYOA,Ondangwa Airport,medium_airport,-17.878201,15.9526,NA,,NA-ON,OND
3032,FYOG,Oranjemund Airport,medium_airport,-28.5847,16.446699,NA,,NA-KA,OMD
3035,FYRU,Rundu Airport,medium_airport,-17.956499,19.7194,NA,,NA-KE,NDU
3036,FYTM,Tsumeb Airport,medium_airport,-19.262079,17.732509,NA,,NA-OT,TSB
3037,FYWB,Walvis Bay International Airport,large_airport,-22.979332,14.647102,NA,,NA-ER,WVB
3038,FYWE,Eros Airport,medium_airport,-22.60492,17.079002,NA,,NA-KH,ERS
3039,FYWH,Hosea Kutako International Airport,large_airport,-22.4799,17.4709,NA,,NA-KH,WDH
3040,FZAA,Ndjili International Airport,large_airport,-4.38575,15.4446,CD,"Congo, Democratic Republic of the",CD-KN,FIH
3041,FZAB,Ndolo Airport,medium_airport,-4.32666015625,15.327500343323,CD,"Congo, Democratic Republic of the",CD-KN,NLO
3044,FZBO,Bandundu Airport,medium_airport,-3.31132,17.381701,CD,"Congo, Democratic Republic of the",CD-KL,FDU
3045,FZCA,Kikwit Airport,medium_airport,-5.03577,18.785601,CD,"Congo, Democratic Republic of the",CD-KL,KKW
3046,FZEA,Mbandaka Airport,medium_airport,0.0226000007242,18.2887001038,CD,"Congo, Democratic Republic of the",CD-EQ,MDK
3047,FZFD,Gbadolite Airport,medium_airport,4.252745,20.975271,CD,"Congo, Democratic Republic of the",CD-NU,BDT
3048,FZFK,Gemena Airport,medium_airport,3.23537,19.771299,CD,"Congo, Democratic Republic of the",CD-SU,GMA
3050,FZGA,Lisala Airport,medium_airport,2.17066,21.496901,CD,"Congo, Democratic Republic of the",CD-MO,LIQ
3052,FZIC,Bangoka International Airport,large_airport,0.481639,25.337999,CD,"Congo, Democratic Republic of the",CD-TO,FKI
3053,FZJH,Matari Airport,medium_airport,2.82761,27.588301,CD,"Congo, Democratic Republic of the",CD-HU,IRP
3054,FZKA,Bunia Airport,medium_airport,1.565743,30.220685,CD,"Congo, Democratic Republic of the",CD-IT,BUX
3055,FZKJ,Buta Zega Airport,medium_airport,2.818058,24.793997,CD,"Congo, Democratic Republic of the",CD-BU,BZU
3056,FZMA,Bukavu Kavumu Airport,medium_airport,-2.30898,28.8088,CD,"Congo, Democratic Republic of the",CD-SK,BKY
3057,FZNA,Goma International Airport,large_airport,-1.666758,29.238037,CD,"Congo, Democratic Republic of the",CD-NK,GOM
3058,FZOA,Kindu Airport,medium_airport,-2.91917991638,25.915399551399997,CD,"Congo, Democratic Republic of the",CD-MA,KND
3059,FZQA,Lubumbashi International Airport,large_airport,-11.591494,27.530753,CD,"Congo, Democratic Republic of the",CD-HK,FBM
3060,FZQM,Kolwezi Airport,medium_airport,-10.7659,25.505699,CD,"Congo, Democratic Republic of the",CD-LU,KWZ
3061,FZRF,Kalemie Airport,medium_airport,-5.87556,29.25,CD,"Congo, Democratic Republic of the",CD-TA,FMI
3063,FZUA,Kananga Airport,medium_airport,-5.90005,22.4692,CD,"Congo, Democratic Republic of the",CD-KC,KGA
3064,FZWA,Mbuji Mayi Airport,medium_airport,-6.121240139010001,23.569000244099996,CD,"Congo, Democratic Republic of the",CD-KE,MJM
3066,GABS,Modibo Keita International Airport,large_airport,12.5335,-7.94994,ML,Mali,ML-2,BKO
3067,GAGO,Gao International Airport,medium_airport,16.248466,-0.005389,ML,Mali,ML-7,GAQ
3068,GAKY,Kayes Dag Dag Airport,medium_airport,14.482521,-11.399335,ML,Mali,ML-1,KYS
3069,GAMB,Mopti Airport,medium_airport,14.5128,-4.07956,ML,Mali,ML-5,MZI
3071,GATB,Tombouktou Airport,large_airport,16.730499,-3.00758,ML,Mali,ML-7,TOM
3076,GBYD,Banjul International Airport,large_airport,13.338,-16.652201,GM,Gambia,GM-W,BJL
3077,GCFV,Fuerteventura Airport,large_airport,28.4527,-13.8638,ES,Spain,ES-CN,FUE
3079,GCHI,El Hierro Airport,medium_airport,27.8148,-17.8871,ES,Spain,ES-CN,VDE
3080,GCLA,La Palma Airport,medium_airport,28.626499,-17.7556,ES,Spain,ES-CN,SPC
3081,GCLP,Gran Canaria Airport,large_airport,27.9319,-15.3866,ES,Spain,ES-CN,LPA
3082,GCRR,César Manrique-Lanzarote Airport,large_airport,28.945499,-13.6052,ES,Spain,ES-CN,ACE
3083,GCTS,Tenerife Sur Airport,large_airport,28.0445,-16.5725,ES,Spain,ES-CN,TFS
3084,GCXO,Tenerife Norte-Ciudad de La Laguna Airport,large_airport,28.482752,-16.341707,ES,Spain,ES-CN,TFN
3092,UGSS,Vladislav Ardzinba Sukhum International Airport,medium_airport,42.8582,41.128101,GE,Georgia,GE-AB,SUI
3093,GEML,Melilla Airport,medium_airport,35.2798,-2.95626,ES,Spain,ES-ML,MLN
3095,GFLL,Lungi International Airport,large_airport,8.61644,-13.1955,SL,Sierra Leone,SL-N,FNA
3097,GGOV,Osvaldo Vieira International Airport,large_airport,11.894262,-15.653596,GW,Guinea-Bissau,GW-BS,OXB
3098,GLMR,Spriggs Payne Airport,medium_airport,6.28906,-10.7587,LR,Liberia,LR-MO,MLW
3099,GLRB,Roberts International Airport,large_airport,6.23379,-10.3623,LR,Liberia,LR-MG,ROB
3101,GMAD,Al Massira Airport,large_airport,30.322478,-9.412003,MA,Morocco,MA-09,AGA
3102,GMAT,Tan Tan Airport,medium_airport,28.447563,-11.161749,MA,Morocco,MA-10,TTA
3103,GMFF,Fes Saïss International Airport,large_airport,33.927299,-4.97796,MA,Morocco,MA-03,FEZ
3105,GMFK,Moulay Ali Cherif Airport,medium_airport,31.9475002289,-4.39833021164,MA,Morocco,MA-08,ERH
3106,GMFM,Bassatine Airport,medium_airport,33.879101,-5.51512,MA,Morocco,MA-03,MEK
3107,GMFO,Oujda Angads Airport,large_airport,34.789558,-1.926041,MA,Morocco,MA-02,OUD
3108,GMMA,Smara Airport,large_airport,26.731987,-11.683655,EH,Western Sahara,EH-U-A,SMW
3109,GMME,Rabat-Salé Airport,large_airport,34.051498,-6.75152,MA,Morocco,MA-04,RBA
3110,GMMH,Dakhla Airport,large_airport,23.7183,-15.932,EH,Western Sahara,EH-U-A,VIL
3111,GMMI,Essaouira-Mogador Airport,medium_airport,31.397499,-9.68167,MA,Morocco,MA-07,ESU
3112,GMML,Laayoune Hassan I International Airport,large_airport,27.142467,-13.224947,EH,Western Sahara,EH-U-A,EUN
3113,GMMN,Mohammed V International Airport,large_airport,33.3675,-7.58997,MA,Morocco,MA-06,CMN
3114,GMMW,Nador Al Aaroui International Airport,large_airport,34.9888,-3.02821,MA,Morocco,MA-02,NDR
3115,GMMX,Marrakesh Menara Airport,large_airport,31.604807,-8.035788,MA,Morocco,MA-07,RAK
3116,GMMY,Kenitra Air Base,medium_airport,34.298901,-6.59588,MA,Morocco,MA-04,NNA
3117,GMMZ,Ouarzazate International Airport,large_airport,30.9391,-6.90943,MA,Morocco,MA-08,OZZ
3119,GMTA,Cherif Al Idrissi Airport,medium_airport,35.177101,-3.83952,MA,Morocco,MA-01,AHU
3120,GMTN,Sania Ramel Airport,large_airport,35.594299,-5.32002,MA,Morocco,MA-01,TTU
3121,GMTT,Tangier Ibn Battuta Airport,large_airport,35.731741,-5.921459,MA,Morocco,MA-01,TNG
3122,GOGG,Ziguinchor Airport,medium_airport,12.55559,-16.283298,SN,Senegal,SN-ZG,ZIG
3123,GOGS,Cap Skirring Airport,medium_airport,12.39533,-16.748,SN,Senegal,SN-ZG,CSK
3124,GOOK,Kaolack Airport,medium_airport,14.146900177001951,-16.051300048828125,SN,Senegal,SN-FK,KLC
3125,GOOY,Léopold Sédar Senghor International Airport,large_airport,14.742337,-17.479222,SN,Senegal,SN-DK,DKR
3126,GOSS,Saint Louis Airport,medium_airport,16.049814,-16.461039,SN,Senegal,SN-SL,XLS
3127,GOTB,Bakel Airport,medium_airport,14.847299575805664,-12.468299865722656,SN,Senegal,SN-TC,BXE
3128,GOTK,Kédougou Airport,medium_airport,12.57229995727539,-12.22029972076416,SN,Senegal,SN-TC,KGG
